,Unnamed: 0,municipio,dataReferencia,valor,quantidadeBeneficiados,Valor por Benef,Pop,Valor per Habit,Regiao,% pop.benef
238,238,NATAL,01/11/2018,7919911.0,45519,173.9913223049716,884122,8.957939062708538,Nordeste,5.148497605534078
239,239,NATAL,01/12/2018,7831983.0,44164,177.33862421882077,884122,8.858486724682793,Nordeste,4.995238213730683
240,240,PORTO ALEGRE,01/01/2018,9859753.0,48357,203.8950513886304,1483771,6.6450638272347975,Sul,3.2590608658613767
241,241,PORTO ALEGRE,01/02/2018,10084193.0,49585,203.3718463244933,1483771,6.7963270612513655,Sul,3.3418229632470235
242,242,PORTO ALEGRE,01/03/2018,10149642.0,50103,202.57553439913772,1483771,6.840436967699193,Sul,3.376734010841296
243,243,PORTO ALEGRE,01/04/2018,9567428.0,47256,202.459539529372,1483771,6.4480489239916405,Sul,3.1848580407623546
244,244,PORTO ALEGRE,01/05/2018,9760367.0,47969,203.4723884175196,1483771,6.578081792945138,Sul,3.232911278088061
245,245,PORTO ALEGRE,01/06/2018,9534991.0,47277,201.6835036064048,1483771,6.426187733821459,Sul,3.1862733535026635
246,246,PORTO ALEGRE,01/07/2018,9943643.0,46666,213.0811083015472,1483771,6.701602201417874,Sul,3.1450944923441693
247,247,PORTO ALEGRE,01/08/2018,10162629.0,47841,212.425095629272,1483771,6.8491896660603295,Sul,3.2242846099566576
248,248,PORTO ALEGRE,01/09/2018,9871180.0,46792,210.95871089075055,1483771,6.652765150417416,Sul,3.1535863687860184
249,249,PORTO ALEGRE,01/10/2018,10046684.0,47776,210.287257200268,1483771,6.7710475538341175,Sul,3.2199038800461794
250,250,PORTO ALEGRE,01/11/2018,10404816.0,48726,213.53724910725282,1483771,7.012413640649401,Sul,3.2839299325839364
251,251,PORTO ALEGRE,01/12/2018,10509941.0,48763,215.53105838443082,1483771,7.083263522470785,Sul,3.28642357884067
252,252,PORTO VELHO,01/01/2018,3704181.0,24169,153.2616574951384,529544,6.995039128004472,Norte,4.564115540918224
253,253,PORTO VELHO,01/02/2018,3689891.0,24220,152.348926507019,529544,6.968053646155938,Norte,4.573746468659828
254,254,PORTO VELHO,01/03/2018,3665300.0,24084,152.188174721807,529544,6.921615578686567,Norte,4.5480639946822174
255,255,PORTO VELHO,01/04/2018,3610832.0,23638,152.75539385734834,529544,6.818757270406238,Norte,4.463840587373287
256,256,PORTO VELHO,01/05/2018,3683138.0,24053,153.1259302373924,529544,6.955301164775731,Norte,4.542209901349086
257,257,PORTO VELHO,01/06/2018,3730527.0,24400,152.89045081967214,529544,7.044791367667277,Norte,4.607737978336078
258,258,PORTO VELHO,01/07/2018,3966459.0,24602,161.22506300300788,529544,7.490329415497108,Norte,4.645884005861647
259,259,PORTO VELHO,01/08/2018,4047103.0,25036,161.65134206742292,529544,7.642618932515522,Norte,4.727841312525493
260,260,PORTO VELHO,01/09/2018,4013890.0,24784,161.95489025177534,529544,7.579898931911229,Norte,4.680253198978744
261,261,PORTO VELHO,01/10/2018,4067166.0,25248,161.08864068441062,529544,7.680506246884112,Norte,4.7678757572552986
262,262,PORTO VELHO,01/11/2018,4174521.0,25552,163.37355197244838,529544,7.883237275844878,Norte,4.825283640264076
263,263,PORTO VELHO,01/12/2018,4076294.0,24768,164.57905361757102,529544,7.697743719124379,Norte,4.677231731451967
264,264,BOA VISTA,01/01/2018,2914405.0,17987,162.0284094067938,399213,7.300375989759853,Norte,4.505614797113322
265,265,BOA VISTA,01/02/2018,2985787.0,18439,161.92781604208471,399213,7.4791827921435425,Norte,4.618837562905017
266,266,BOA VISTA,01/03/2018,3106679.0,18954,163.906246702543,399213,7.782008601924286,Norte,4.74784137791104
267,267,BOA VISTA,01/04/2018,2943263.0,18525,158.88059379217273,399213,7.372663214875268,Norte,4.640379947546798
268,268,BOA VISTA,01/05/2018,3032451.0,19250,157.5299220779221,399213,7.596072773181232,Norte,4.82198725993392
269,269,BOA VISTA,01/06/2018,3138425.0,19999,156.92909645482274,399213,7.861530060393826,Norte,5.0096064005931655
270,270,BOA VISTA,01/07/2018,3378919.0,20640,163.70731589147292,399213,8.463950322259045,Norte,5.170172314027849
271,271,BOA VISTA,01/08/2018,3442295.0,21121,162.9797358079636,399213,8.622702667498302,Norte,5.29065937231503
272,272,BOA VISTA,01/09/2018,3393723.0,21036,161.32929264118653,399213,8.501033282984272,Norte,5.269367480517919
273,273,BOA VISTA,01/10/2018,3410243.0,21216,160.73920625942685,399213,8.542414700924068,Norte,5.31445619255886
274,274,BOA VISTA,01/11/2018,3501917.0,21168,165.43447656840513,399213,8.772051511348579,Norte,5.302432536014608
275,275,BOA VISTA,01/12/2018,3281839.0,19176,171.14304338756781,399213,8.220771868651571,Norte,4.8034507894282
276,276,FLORIANÓPOLIS,01/01/2018,732931.0,5180,141.49247104247104,500973,1.463014972862809,Sul,1.0339878596251697
277,277,FLORIANÓPOLIS,01/02/2018,736145.0,5296,139.00018882175226,500973,1.4694304882698268,Sul,1.057142800110984
278,278,FLORIANÓPOLIS,01/03/2018,748746.0,5405,138.52839962997226,500973,1.4945835404303225,Sul,1.0789004597054133
279,279,FLORIANÓPOLIS,01/04/2018,706872.0,5109,138.3581914268937,500973,1.4109981975076502,Sul,1.0198154391554035
280,280,FLORIANÓPOLIS,01/05/2018,761795.0,5392,141.28245548961425,500973,1.5206308523613048,Sul,1.0763055094785547
281,281,FLORIANÓPOLIS,01/06/2018,768260.0,5486,140.04010207801676,500973,1.5335357394510285,Sul,1.095068995734301
282,282,FLORIANÓPOLIS,01/07/2018,890110.0,5641,157.79294451338416,500973,1.7767624203300378,Sul,1.1260087869006912
283,283,FLORIANÓPOLIS,01/08/2018,899055.0,5866,153.2654278895329,500973,1.7946176740063835,Sul,1.1709213869809352
284,284,FLORIANÓPOLIS,01/09/2018,888847.0,5791,153.4876532550509,500973,1.7742413263788668,Sul,1.1559505202875209
285,285,FLORIANÓPOLIS,01/10/2018,933255.0,6072,153.69812252964428,500973,1.8628848261283544,Sul,1.2120413674988473
286,286,FLORIANÓPOLIS,01/11/2018,980031.0,6195,158.19709443099268,500973,1.9562551275218425,Sul,1.236593588876047
287,287,FLORIANÓPOLIS,01/12/2018,966325.0,5970,161.86348408710217,500973,1.928896367668517,Sul,1.1916809887958033
288,288,SÃO PAULO,01/01/2018,72835750.0,497295,146.4638695341799,12252023,5.9447937699757825,Sudeste,4.058880725248393
289,289,SÃO PAULO,01/02/2018,73997093.0,506259,146.1644988039719,12252023,6.039581626642393,Sudeste,4.132044153034972
290,290,SÃO PAULO,01/03/2018,74667939.0,510824,146.17155615241256,12252023,6.094335523202982,Sudeste,4.169303306074434
291,291,SÃO PAULO,01/04/2018,71336501.0,485720,146.86753891130692,12252023,5.8224263046192455,Sudeste,3.96440653106838
292,292,SÃO PAULO,01/05/2018,71651736.0,486296,147.3418165068189,12252023,5.848155525010033,Sudeste,3.9691077955044647
293,293,SÃO PAULO,01/06/2018,71768233.0,487557,147.19967716595187,12252023,5.857663913951192,Sudeste,3.979399973375825
294,294,SÃO PAULO,01/07/2018,74564046.0,478901,155.69824661046854,12252023,6.0858558623339185,Sudeste,3.908750416155765
295,295,SÃO PAULO,01/08/2018,75968031.0,487969,155.68208431273297,12252023,6.200447958675888,Sudeste,3.9827626833544136
296,296,SÃO PAULO,01/09/2018,73646561.0,473561,155.51652479828363,12252023,6.01097149425854,Sudeste,3.8651657771128898
297,297,SÃO PAULO,01/10/2018,75336481.0,482666,156.08408506089097,12252023,6.148901369186135,Sudeste,3.939480035256219
298,298,SÃO PAULO,01/11/2018,77560897.0,489999,158.28786793442438,12252023,6.330456366267022,Sudeste,3.999331375724645
299,299,SÃO PAULO,01/12/2018,76071437.0,477696,159.24654382703645,12252023,6.208887871007098,Sudeste,3.898915305660135
300,300,ARACAJU,01/01/2018,4217707.0,31227,135.0660325999936,657013,6.419518335253639,Nordeste,4.752873991838823
301,301,ARACAJU,01/02/2018,4206935.0,31440,133.8083651399491,657013,6.403122921464263,Nordeste,4.78529344168228
302,302,ARACAJU,01/03/2018,4240162.0,31747,133.56102938860366,657013,6.45369574118016,Nordeste,4.8320200665740245
303,303,ARACAJU,01/04/2018,4119152.0,30765,133.89084999187392,657013,6.269513693031949,Nordeste,4.682555748516392
304,304,ARACAJU,01/05/2018,4212556.0,31330,134.45758059368018,657013,6.411678307735159,Nordeste,4.768551002795987
305,305,ARACAJU,01/06/2018,4212040.0,31319,134.48832976787253,657013,6.410892935147403,Nordeste,4.766876758907359
306,306,ARACAJU,01/07/2018,4490449.0,31606,142.07584003037397,657013,6.834642541319577,Nordeste,4.810559304001595
307,307,ARACAJU,01/08/2018,4569032.0,31992,142.81795448862215,657013,6.9542490026833566,Nordeste,4.869310044093496
308,308,ARACAJU,01/09/2018,4507272.0,31562,142.80691971357962,657013,6.860247818536315,Nordeste,4.803862328447077
309,309,ARACAJU,01/10/2018,4563075.0,31901,143.0386194790132,657013,6.945182211006478,Nordeste,4.855459481014835
310,310,ARACAJU,01/11/2018,4638823.0,32139,144.33625812875323,657013,7.06047368925729,Nordeste,4.8916840306051785
311,311,ARACAJU,01/12/2018,4556958.0,31380,145.21854684512428,657013,6.935871892945801,Nordeste,4.7761612022897575
312,312,PALMAS,01/01/2018,1846892.0,12431,148.57147453945782,299127,6.174273803434661,Norte,4.1557599280573125
313,313,PALMAS,01/02/2018,1869179.0,12672,147.50465593434345,299127,6.248780618265821,Norte,4.236327713646712
314,314,PALMAS,01/03/2018,1891834.0,12782,148.0076670317634,299127,6.324517679781496,Norte,4.273101391716562
315,315,PALMAS,01/04/2018,1847924.0,12394,149.09827335807648,299127,6.177723843049942,Norte,4.1433905999792735
316,316,PALMAS,01/05/2018,1861957.0,12484,149.14746876001283,299127,6.224637027082143,Norte,4.173478154763695
317,317,PALMAS,01/06/2018,1901264.0,12475,152.40593186372746,299127,6.3560427510722874,Norte,4.1704693992852535
318,318,PALMAS,01/07/2018,1995233.0,12657,157.6386979537015,299127,6.670186910576444,Norte,4.231313121182642
319,319,PALMAS,01/08/2018,2030828.0,12883,157.63626484514475,299127,6.789183189748836,Norte,4.306866314307968
320,320,PALMAS,01/09/2018,1988301.0,12584,158.00230451366815,299127,6.647012807269152,Norte,4.206908771190832
321,321,PALMAS,01/10/2018,2045775.0,12954,157.9261232051876,299127,6.839151932122476,Norte,4.330602051971236
322,322,PALMAS,01/11/2018,2118713.0,13256,159.83049185274592,299127,7.082988162218722,Norte,4.431562513581189
323,323,PALMAS,01/12/2018,2150557.0,13417,160.28598047253485,299127,7.189444617169294,Norte,4.4853858060288765
324,324,RIO BRANCO,01/01/2019,5135763.0,22166,231.6955246774339,407319,12.608699815132615,Norte,5.441926352563961
325,325,RIO BRANCO,01/02/2019,5208434.0,22359,232.94574891542555,407319,12.787112803478355,Norte,5.489309361949725
326,326,RIO BRANCO,01/03/2019,5312988.0,22623,234.84895902400208,407319,13.043801050282458,Norte,5.5541234266017545
327,327,RIO BRANCO,01/04/2019,5333688.0,22575,236.2652491694352,407319,13.094621169157346,Norte,5.542339051210476
328,328,RIO BRANCO,01/05/2019,5410323.0,22665,238.70827266710788,407319,13.282766087513714,Norte,5.564434755069122
329,329,RIO BRANCO,01/06/2019,5308782.0,22157,239.59841133727485,407319,13.03347499134585,Norte,5.439716782178097
330,330,RIO BRANCO,01/07/2019,5307165.0,21947,241.8173326650568,407319,13.029505129885912,Norte,5.388160139841255
331,331,RIO BRANCO,01/08/2019,5302515.0,21910,242.01346417161113,407319,13.018089016225613,Norte,5.379076350477145
332,332,RIO BRANCO,01/09/2019,5196705.0,21335,243.57651745957347,407319,12.758317191194124,Norte,5.237909353602459
333,333,RIO BRANCO,01/10/2019,5185982.0,21246,244.09215852395744,407319,12.731991387585651,Norte,5.216059157564463
334,334,RIO BRANCO,01/11/2019,5123393.0,20802,246.29328910681664,407319,12.578330497718005,Norte,5.107053685195141
335,335,MACEIÓ,01/01/2019,9418230.0,56474,166.77108049721997,1018948,9.24309189477775,Nordeste,5.542382928275044
336,336,MACEIÓ,01/02/2019,9517136.0,56689,167.88329305509006,1018948,9.340158673455367,Nordeste,5.563483121807982
337,337,MACEIÓ,01/03/2019,9620191.0,57051,168.6244062330196,1018948,9.441297298782668,Nordeste,5.599009959291347
338,338,MACEIÓ,01/04/2019,9599263.0,56931,168.61223235144297,1018948,9.420758468538141,Nordeste,5.5872331070869174
339,339,MACEIÓ,01/05/2019,9702014.0,57086,169.9543495778299,1018948,9.521598746942926,Nordeste,5.60244487451764
340,340,MACEIÓ,01/06/2019,9445340.0,55668,169.67270245024068,1018948,9.26969776671626,Nordeste,5.463281737635287
341,341,MACEIÓ,01/07/2019,9358873.0,54857,170.60490001276042,1018948,9.184838676752888,Nordeste,5.383689844820343
342,342,MACEIÓ,01/08/2019,9319720.0,54694,170.3974841847369,1018948,9.146413752222882,Nordeste,5.367692953909327
343,343,MACEIÓ,01/09/2019,9109301.0,53287,170.94790474224482,1018948,8.939907630222544,Nordeste,5.229609361812379
344,344,MACEIÓ,01/10/2019,9130029.0,53150,171.77853245531514,1018948,8.960250179596994,Nordeste,5.216164122212321
345,345,MACEIÓ,01/11/2019,8805285.0,50585,174.06909162795296,1018948,8.641545005240701,Nordeste,4.96443390634262
346,346,MACAPÁ,01/01/2019,6022895.0,29853,201.75175024285667,503327,11.966167123957188,Norte,5.931134232814849
347,347,MACAPÁ,01/02/2019,6146451.0,30070,204.40475557033588,503327,12.211645709449325,Norte,5.9742473580793405
348,348,MACAPÁ,01/03/2019,6295976.0,30374,207.28175413182328,503327,12.508718983881257,Norte,6.0346454690489475
349,349,MACAPÁ,01/04/2019,6371793.0,30469,209.12379795858087,503327,12.659350680571478,Norte,6.053519878726951
350,350,MACAPÁ,01/05/2019,6492224.0,30661,211.74208277616515,503327,12.898620578669533,Norte,6.091666054076178
351,351,MACAPÁ,01/06/2019,6384828.0,30084,212.2333466294376,503327,12.685248357429662,Norte,5.977028850031887
352,352,MACAPÁ,01/07/2019,6387606.0,29814,214.2485409539143,503327,12.690767632175506,Norte,5.923385790947036
353,353,MACAPÁ,01/08/2019,6404036.0,29762,215.17492104025268,503327,12.723410427018615,Norte,5.9130545351232895
354,354,MACAPÁ,01/09/2019,6358339.0,29277,217.17863852170646,503327,12.632620542907492,Norte,5.81669570676717
355,355,MACAPÁ,01/10/2019,6354129.0,29225,217.4210094097519,503327,12.624256199250189,Norte,5.806364450943423
356,356,MACAPÁ,01/11/2019,6273559.0,28553,219.7162820018912,503327,12.464181337381067,Norte,5.67285283722113
357,357,MANAUS,01/01/2019,19760839.0,118979,166.08678002000352,2182763,9.053130825472119,Norte,5.450843724215593
358,358,MANAUS,01/02/2019,19894724.0,119294,166.77053330427347,2182763,9.114468222156964,Norte,5.465274974882751
359,359,MANAUS,01/03/2019,20104936.0,119774,167.85726451483632,2182763,9.210773684545687,Norte,5.4872654520898525
360,360,MANAUS,01/04/2019,20256874.0,119364,169.70672899701754,2182763,9.280381791335113,Norte,5.4684819194754555
361,361,MANAUS,01/05/2019,20656354.0,119735,172.51725894684094,2182763,9.463397537891195,Norte,5.485478725816773
362,362,MANAUS,01/06/2019,20230556.0,117087,172.7822559293517,2182763,9.268324595936432,Norte,5.3641645932242765
363,363,MANAUS,01/07/2019,20051622.0,115230,174.01390262952356,2182763,9.186348678257787,Norte,5.279088934529309
364,364,MANAUS,01/08/2019,20027458.0,114996,174.15786636056907,2182763,9.17527830552378,Norte,5.268368576890849
365,365,MANAUS,01/09/2019,19740874.0,112364,175.6868214018725,2182763,9.043984161358793,Norte,5.147787460205254
366,366,MANAUS,01/10/2019,19749418.0,112060,176.2396751740139,2182763,9.047898466301655,Norte,5.133860157974091
367,367,MANAUS,01/11/2019,19004138.0,107248,177.19806429956736,2182763,8.706459656866091,Norte,4.913405623972919
368,368,SALVADOR,01/01/2019,25844469.0,163485,158.08464996788697,2872347,8.9976834275246,Nordeste,5.691686972360929
369,369,SALVADOR,01/02/2019,26202653.0,164678,159.11447187845368,2872347,9.122384238394595,Nordeste,5.73322095136834
370,370,SALVADOR,01/03/2019,26548148.0,165954,159.9729322583366,2872347,9.24266740752423,Nordeste,5.777644553391355
371,371,SALVADOR,01/04/2019,26584709.0,165524,160.60939199149368,2872347,9.255396022834287,Nordeste,5.762674217286421
372,372,SALVADOR,01/05/2019,26891619.0,165900,162.09535262206145,2872347,9.36224592641488,Nordeste,5.7757645576944565
373,373,SALVADOR,01/06/2019,26255429.0,162270,161.80088124730386,2872347,9.140758063005617,Nordeste,5.649387069180706
374,374,SALVADOR,01/07/2019,25958952.0,159667,162.58182341999287,2872347,9.037540380740909,Nordeste,5.558764313643165
375,375,SALVADOR,01/08/2019,25888395.0,159269,162.54509666036702,2872347,9.012976148076817,Nordeste,5.544908049062316
376,376,SALVADOR,01/09/2019,25262250.0,155339,162.62657800037337,2872347,8.79498542481114,Nordeste,5.4080861400102425
377,377,SALVADOR,01/10/2019,25308317.0,154758,163.53478980085038,2872347,8.811023528842439,Nordeste,5.387858778901019
378,378,SALVADOR,01/11/2019,24111838.0,145286,165.9611937832964,2872347,8.394472534133238,Nordeste,5.058093607770927
379,379,FORTALEZA,01/01/2019,35946874.0,197650,181.87135846192768,2669342,13.466567416239656,Nordeste,7.40444648905985
380,380,FORTALEZA,01/02/2019,36213974.0,199078,181.9084680376536,2669342,13.566629528925107,Nordeste,7.4579428188669725
381,381,FORTALEZA,01/03/2019,36930808.0,201386,183.38319446237568,2669342,13.83517286282537,Nordeste,7.544406074605652
382,382,FORTALEZA,01/04/2019,37186825.0,201218,184.8086403800853,2669342,13.931083015964234,Nordeste,7.538112388745991
383,383,FORTALEZA,01/05/2019,37939132.0,203046,186.8499354826,2669342,14.21291539263234,Nordeste,7.606593684885639
384,384,FORTALEZA,01/06/2019,37394893.0,199352,187.5822314298326,2669342,14.009030315336142,Nordeste,7.468207520804754
385,385,FORTALEZA,01/07/2019,37149703.0,196061,189.48033010134603,2669342,13.917176217959332,Nordeste,7.3449187103038875
386,386,FORTALEZA,01/08/2019,37237989.0,196038,189.9529121904937,2669342,13.95025028640017,Nordeste,7.3440570747397675
387,387,FORTALEZA,01/09/2019,36668071.0,192054,190.92583856623662,2669342,13.736745235342646,Nordeste,7.194806810067799
388,388,FORTALEZA,01/10/2019,36970278.0,191968,192.5856288548092,2669342,13.849959278353989,Nordeste,7.191585042306307
389,389,FORTALEZA,01/11/2019,36423720.0,187071,194.70532578539692,2669342,13.64520544763466,Nordeste,7.008131591980346
390,390,BRASÍLIA,01/01/2019,12013474.0,66650,180.24717179294825,3015268,3.984214338493295,Centro Oeste,2.210417117151776
391,391,BRASÍLIA,01/02/2019,12182160.0,67199,181.28484054822243,3015268,4.040158287754188,Centro Oeste,2.228624453945719
392,392,BRASÍLIA,01/03/2019,12650161.0,68326,185.1441764482042,3015268,4.1953687035447595,Centro Oeste,2.2660008994225387
393,393,BRASÍLIA,01/04/2019,12428435.0,67769,183.39410349864983,3015268,4.121834278080755,Centro Oeste,2.2475282462454413
394,394,BRASÍLIA,01/05/2019,12836151.0,68582,187.16501414365283,3015268,4.257051446173277,Centro Oeste,2.274491023683467
395,395,BRASÍLIA,01/06/2019,13014762.0,67798,191.96380424201303,3015268,4.316286976812675,Centro Oeste,2.2484900181343748
396,396,BRASÍLIA,01/07/2019,12785097.0,66973,190.89927284129425,3015268,4.240119617891345,Centro Oeste,2.2211292661216184
397,397,BRASÍLIA,01/08/2019,12777293.0,67214,190.09868479781002,3015268,4.237531456573678,Centro Oeste,2.2291219221641327
398,398,BRASÍLIA,01/09/2019,12459837.0,65270,190.89684387927073,3015268,4.132248609410507,Centro Oeste,2.16465004105771
399,399,BRASÍLIA,01/10/2019,12583058.0,65446,192.2662653179721,3015268,4.17311429697128,Centro Oeste,2.1704870014870985
400,400,BRASÍLIA,01/11/2019,12110463.0,61517,196.86367995838555,3015268,4.0163803018504485,Centro Oeste,2.040183492810589
401,401,VITÓRIA,01/01/2019,2774686.0,12456,222.75899165061008,362097,7.66282515458565,Sudeste,3.4399622200681037
402,402,VITÓRIA,01/02/2019,2785134.0,12601,221.0248392984684,362097,7.6916793014026625,Sudeste,3.4800067385258653
403,403,VITÓRIA,01/03/2019,2848750.0,12787,222.7848596230547,362097,7.867367031486037,Sudeste,3.531374189788924
404,404,VITÓRIA,01/04/2019,2854872.0,12742,224.05211112855125,362097,7.884274103347997,Sudeste,3.5189465806123774
405,405,VITÓRIA,01/05/2019,2919219.0,12866,226.89406186849052,362097,8.06198062949983,Sudeste,3.5531915481210827
406,406,VITÓRIA,01/06/2019,2842917.0,12524,226.99752475247524,362097,7.8512580883023055,Sudeste,3.4587417183793296
407,407,VITÓRIA,01/07/2019,2813064.0,12242,229.78794314654468,362097,7.7688133290250985,Sudeste,3.380862034206304
408,408,VITÓRIA,01/08/2019,2825928.0,12250,230.688,362097,7.80433972112445,Sudeste,3.3830713869488007
409,409,VITÓRIA,01/09/2019,2743273.0,11868,231.14871924502862,362097,7.576072157460572,Sudeste,3.2775747934945607
410,410,VITÓRIA,01/10/2019,2763436.0,11870,232.8084245998315,362097,7.631756131644282,Sudeste,3.278127131680185
411,411,VITÓRIA,01/11/2019,2707161.0,11508,235.24165797705945,362097,7.476341974664247,Sudeste,3.178153920082188
412,412,GOIÂNIA,01/01/2019,3672010.0,24991,146.93329598655515,1516113,2.4219896538054884,Centro Oeste,1.6483599837215301
413,413,GOIÂNIA,01/02/2019,3728476.0,25148,148.2613329091777,1516113,2.459233579555086,Centro Oeste,1.658715412373616
414,414,GOIÂNIA,01/03/2019,3846407.0,25472,151.0052999371859,1516113,2.537018678686879,Centro Oeste,1.6800858511205958
415,415,GOIÂNIA,01/04/2019,3920598.0,25447,154.0691633591386,1516113,2.585953685510249,Centro Oeste,1.6784368975135755
416,416,GOIÂNIA,01/05/2019,4056694.0,25756,157.50481441217582,1516113,2.675720081550649,Centro Oeste,1.6988179640963437
417,417,GOIÂNIA,01/06/2019,3934695.0,24900,158.01987951807232,1516113,2.595251805109513,Centro Oeste,1.6423577925919768
418,418,GOIÂNIA,01/07/2019,3866069.0,24245,159.45840379459682,1516113,2.54998736901537,Centro Oeste,1.5991552080880511
419,419,GOIÂNIA,01/08/2019,3862750.0,24179,159.7564001819761,1516113,2.5477982182066903,Centro Oeste,1.5948019705655183
420,420,GOIÂNIA,01/09/2019,3761229.0,23338,161.16329591224613,1516113,2.480836850551377,Centro Oeste,1.539331171225364
421,421,GOIÂNIA,01/10/2019,3762209.0,23252,161.80152244968176,1516113,2.4814832403653293,Centro Oeste,1.5336587708172151
422,422,GOIÂNIA,01/11/2019,3630371.0,22017,164.88944906208837,1516113,2.3945253421084045,Centro Oeste,1.4522004626304241
423,423,SÃO LUÍS,01/01/2019,12469483.0,75695,164.73324526058525,1101884,11.316511538419652,Nordeste,6.869597888706977
424,424,SÃO LUÍS,01/02/2019,12686151.0,76575,165.6696180215475,1101884,11.513145666876008,Nordeste,6.94946110479869
425,425,SÃO LUÍS,01/03/2019,12751026.0,77103,165.37652231430684,1101884,11.572022100329981,Nordeste,6.997379034453718
426,426,SÃO LUÍS,01/04/2019,12667099.0,76398,165.80406555145422,1101884,11.495855280592153,Nordeste,6.933397707925698
427,427,SÃO LUÍS,01/05/2019,12909342.0,76894,167.88490649465496,1101884,11.715699656225155,Nordeste,6.978411520631937
428,428,SÃO LUÍS,01/06/2019,12585990.0,75344,167.04701104268426,1101884,11.422245898842347,Nordeste,6.837743355924943
429,429,SÃO LUÍS,01/07/2019,12469909.0,74236,167.976574707689,1101884,11.31689814898846,Nordeste,6.737188306573106
430,430,SÃO LUÍS,01/08/2019,12409529.0,74022,167.64649698738214,1101884,11.262101092310989,Nordeste,6.717767024478077
431,431,SÃO LUÍS,01/09/2019,12211394.0,72273,168.96204668410056,1101884,11.082286338670855,Nordeste,6.5590388824957975
432,432,SÃO LUÍS,01/10/2019,12161825.0,71930,169.07861810093146,1101884,11.03730065959756,Nordeste,6.52791037895096
433,433,SÃO LUÍS,01/11/2019,11871465.0,69591,170.5890847954477,1101884,10.773788347956774,Nordeste,6.315637580725378
434,434,CUIABÁ,01/01/2019,2731994.0,20081,136.04870275384692,612547,4.46005612630541,Centro Oeste,3.278279054505205
435,435,CUIABÁ,01/02/2019,2775125.0,20262,136.96204718191692,612547,4.530468682403146,Centro Oeste,3.307827807498853
436,436,CUIABÁ,01/03/2019,2819575.0,20493,137.58722490606547,612547,4.603034542655502,Centro Oeste,3.3455391994410224
437,437,CUIABÁ,01/04/2019,2823408.0,20229,139.5722971970933,612547,4.609292021673439,Centro Oeste,3.302440465792829
438,438,CUIABÁ,01/05/2019,2899213.0,20413,142.02777641698918,612547,4.733045790771974,Centro Oeste,3.3324789771233885
439,439,CUIABÁ,01/06/2019,2807990.0,19756,142.13352905446447,612547,4.584121708211779,Centro Oeste,3.225221901339816
440,440,CUIABÁ,01/07/2019,2758298.0,19142,144.0966461184829,612547,4.502998137285792,Centro Oeste,3.1249846950519715
441,441,CUIABÁ,01/08/2019,2775998.0,19147,144.98344388154803,612547,4.531893879163558,Centro Oeste,3.125800958946824
442,442,CUIABÁ,01/09/2019,2703537.0,18532,145.8847938700626,612547,4.413599282993795,Centro Oeste,3.0254004998800093
443,443,CUIABÁ,01/10/2019,2701246.0,18479,146.17923047783972,612547,4.409859161827582,Centro Oeste,3.0167481025945766
444,444,CUIABÁ,01/11/2019,2657937.0,17944,148.12399687917966,612547,4.339156015783279,Centro Oeste,2.9294078658453966
445,445,CAMPO GRANDE,01/01/2019,4874072.0,28820,169.12116585704368,895982,5.439921784142985,Centro Oeste,3.2165824759872415
446,446,CAMPO GRANDE,01/02/2019,4944059.0,29029,170.31447862482347,895982,5.518033844429913,Centro Oeste,3.2399088374543235
447,447,CAMPO GRANDE,01/03/2019,5060612.0,29436,171.91914662318248,895982,5.648117930940577,Centro Oeste,3.2853338571533803
448,448,CAMPO GRANDE,01/04/2019,5114951.0,29125,175.62063519313304,895982,5.708765354661143,Centro Oeste,3.2506233384152807
449,449,CAMPO GRANDE,01/05/2019,5271052.0,29493,178.72213745634556,895982,5.8829887207555505,Centro Oeste,3.2916955920989484
450,450,CAMPO GRANDE,01/06/2019,5092760.0,28443,179.05143620574486,895982,5.683998116033582,Centro Oeste,3.1745057378384827
451,451,CAMPO GRANDE,01/07/2019,4954465.0,27267,181.70187406021927,895982,5.529647917034048,Centro Oeste,3.0432531010667625
452,452,CAMPO GRANDE,01/08/2019,4945444.0,27138,182.23317856879646,895982,5.519579634412298,Centro Oeste,3.0288554904004767
453,453,CAMPO GRANDE,01/09/2019,4767762.0,25901,184.0763677078105,895982,5.32126984693889,Centro Oeste,2.8907946811431477
454,454,CAMPO GRANDE,01/10/2019,4759100.0,25742,184.8768549452257,895982,5.311602242009326,Centro Oeste,2.8730487889265635
455,455,CAMPO GRANDE,01/11/2019,4648717.0,24845,187.1087542765144,895982,5.1884044545537735,Centro Oeste,2.772935170572623
456,456,BELO HORIZONTE,01/01/2019,9092032.0,54099,168.06284774210243,2512070,3.619338633079492,Sudeste,2.1535625997683185
457,457,BELO HORIZONTE,01/02/2019,9443591.0,54953,171.84850690590142,2512070,3.7592865644667546,Sudeste,2.1875584677178583
458,458,BELO HORIZONTE,01/03/2019,9640488.0,55487,173.74318308793045,2512070,3.837666943994395,Sudeste,2.2088158371382964
459,459,BELO HORIZONTE,01/04/2019,9736321.0,55290,176.09551455959487,2512070,3.875815960542501,Sudeste,2.2009736989813184
460,460,BELO HORIZONTE,01/05/2019,10080033.0,55863,180.4420278180549,2512070,4.01264017324358,Sudeste,2.22378357290999
461,461,BELO HORIZONTE,01/06/2019,9927405.0,54173,183.25374263932216,2512070,3.9518823121967137,Sudeste,2.1565083775531733
